product_Category,product_name,product_url,product_image,product_specifications
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/922235,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023541.jpg?itok=iV8tUAWe,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/923436,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023508.jpg?itok=E4e3miL6,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/923437,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023505.jpg?itok=fTChN5Po,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      Steel"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/926443,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023475.jpg?itok=kkTK4Xxk,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/927245,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023463.jpg?itok=Hfwd4n48,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/928418,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023443.jpg?itok=aY7PPRYx,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
"Spare Parts 
",Hexagonal nut,https://www.knipex.com/products/tool-kits/precision-tweezers-set-5-pieces/precision-tweezers-set5-pieces/920002,https://www.knipex.com/,
Tool Kits,Plastic Tweezers Set ESD,https://www.knipex.com/products/tool-kits/plastic-tweezers-set-esd-5-pieces/plastic-tweezers-set-esd5-pieces/920005ESD,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023374.jpg?itok=KG-r0AwU,"Five high-quality sets of tweezers: Precision Tweezers, Universal Tweezers, ESD, Plastic and Insulated Tweezers
      Optimum combination: the tweezer sets come in various combinations in a high-quality tool roll for safe transport and damage-free storage.
      Two different tool rolls (VDE set with 5 compartments; others with 7 compartments)"
Tool Kits,SMD Precision Tweezers Set,https://www.knipex.com/products/tool-kits/smd-precision-tweezers-set-5-pieces/smd-precision-tweezers-set5-pieces/920003,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023376.jpg?itok=lcvIW93g,"Five high-quality sets of tweezers: Precision Tweezers, Universal Tweezers, ESD, Plastic and Insulated Tweezers
      Optimum combination: the tweezer sets come in various combinations in a high-quality tool roll for safe transport and damage-free storage.
      Two different tool rolls (VDE set with 5 compartments; others with 7 compartments)"
Tool Kits,Universal Tweezers Set ESD,https://www.knipex.com/products/tool-kits/universal-tweezers-set-esd-5-pieces/universal-tweezers-set-esd5-pieces/920001ESD,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023378.jpg?itok=aqEXj6bq,"Five high-quality sets of tweezers: Precision Tweezers, Universal Tweezers, ESD, Plastic and Insulated Tweezers
      Optimum combination: the tweezer sets come in various combinations in a high-quality tool roll for safe transport and damage-free storage.
      Two different tool rolls (VDE set with 5 compartments; others with 7 compartments)"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/922213,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023544.jpg?itok=b6xJ6oTD,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
Precision Tweezers,Universal Tweezers,https://www.knipex.com/products/precision-tweezers/universal-tweezers/universal-tweezers/925223,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0023487.jpg?itok=-L_oSrm4,"Universal Tweezers are suitable for demanding standard applications and precision tasks
      Wide range of designs: straight, angled, gripping surfaces and handles smooth or serrated, with needle points, narrow or blunt tips, as well as different lengths
      For the electronics industry, watchmakers and jewellers
      High quality stainless steel: extremely tough and very good corrosion resistance against a variety of atmospheric environments and many corrosive materials
      Stainless steel"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974935,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005970.jpg?itok=S6FCHdNp,Application: spark plug connectors and distributors
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974940,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005969.jpg?itok=u9hG-HW0,"Application: coax connectors RG 58, 59, 62, 71, 223 sleeves: 6.4, 7.6, 2.1"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974944,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005968.jpg?itok=V3ETTnRB,Application: rolled contacts 0.14 - 1.5 mm²
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974950,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005967.jpg?itok=JeoJ2w9o,"Application: coax connectors/car phone RG 58, 74, 188, 316 sleeves: 3.9, 5.4, 6.4, 2.1, 1.3, 0.95"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974954,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005966.jpg?itok=47m2DUE3,Application: modular plugs 0.5 - 2.5 mm²
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974959,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005965.jpg?itok=XsAX-iu0,Up to 250 different die profiles available; special profiles on request
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974960,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005963.jpg?itok=f7_7yPOv,Application: turned contacts (HTS + Harting) 0.14 - 4.0 mm²
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974982,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005937.jpg?itok=VANg-gL-,"Application: fibre optic connectors, e.g. Telegärtner sleeves: 3.6, 4.0, 5.4 mm"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974983,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005936.jpg?itok=QHSCqjLu,"Application: fibre optic connectors, e.g. FSMA-, ST-, SC- + STSC-/K-connectors sleeves: 4.3, 5.4, 6.0 mm"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974984,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005935.jpg?itok=KRqq218a,"Application: fibre optic connectors, e.g. Huber/Suhner sleeves: 4.5, 5.2, 6.0 mm"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974987,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005934.jpg?itok=EGfmGuX_,"Application: fibre optic connectors, e.g. FSMA-, ST- and MIC-connectors sleeves: 9.5 mm"
Crimping Pliers,Crimping Pliers for Scotchlok™ connectors,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-scotchlok%E2%84%A2-connectors-with-side-cutter/crimping-pliers-scotchlok%E2%84%A2-connectorswith-side-cutter/975001,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0022252.jpg?itok=sopiGzOp,"For crimping plastic-insulated telecommunication or signal cables using the U-contact principle in single Scotchlok™ connectors
      No stripping necessary, U-shaped elements establish the connection
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 60 HRC
      With opening spring
      Vanadium electric steel; forged, oil-hardened"
Crimping Pliers,Crimping Pliers for Western plugs,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-western-plugs/crimping-pliers-western-plugs/975110,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005263.jpg?itok=aNDApQ2T,"Professional tool for cutting and stripping unshielded ribbon telephone cables
      For crimping 6- and 8-pole Western plugs type RJ 11/12 (9.65 mm width) and type RJ 45 (11.68 mm width); long design
      Precise crimping process thanks to parallel crimping
      Repetitive, high crimping quality due to integral lock (self-releasing mechanism)
      With length cutter and stripping knife for ribbon cables 6 and 12 mm length
      With additional stripping device for round cables
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975204,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005925.jpg?itok=ug3CRE20,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975205,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005922.jpg?itok=dMjelzDa,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975206,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005919.jpg?itok=EEbx6nzj,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975208,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005916.jpg?itok=WXQMGV9O,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975209,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005913.jpg?itok=thMDrP5i,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Locator for 97 49 25,https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749251,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005976.jpg?itok=sEpBb5JC,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 26,https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749261,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005974.jpg?itok=V_DMvnUf,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 27,https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749271,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005972.jpg?itok=mGBIq4OV,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 59 (solar cable connectors Helios H4),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749591,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005964.jpg?itok=xr7toL9Q,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 65 (solar cable connectors MC3),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749651,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005957.jpg?itok=MVimv96w,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 66 (solar cable connectors MC4),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749661,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005955.jpg?itok=EIaaSwUu,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 68 (solar cable connectors Solarlok),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749681,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005949.jpg?itok=2SyFbOib,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 04,https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/974994,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005931.jpg?itok=KVgZmCpo,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 05,https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/974995,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005930.jpg?itok=5OB9LCGk,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Universal Locator for 97 52 65 / 97 52 65 A / 97 52 65 DG / 97 52 65 DG A,https://www.knipex.com/products/crimping-pliers/four-mandrel-crimping-pliers-for-turned-contacts/four-mandrel-crimping-pliers-turned-contacts/9759652,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0021954.jpg?itok=jhudmFyC,"Universally adjustable locator for the repeatable exact alignment of turned contacts in crimping pliers
      Individually adjustable to contacts in diameter and depth
      Centric alignment of contacts guaranteed
      Ideal for small batch series, prototypes and contacts with different dimensions
      Easy and flexible use on the crimping pliers
      Cable cross-section: 0.14 – 6 mm²
      Contact diameter: Ø 1 – 8 mm
      Contact length: 20 – 45 mm
      Chrome vanadium high grade electric steel, oil hardened and tempered"
Crimping Pliers,Set of Mounting Tools,https://www.knipex.com/products/crimping-pliers/set-of-mounting-tools-for-solar-cable-connectors-mc4-multi-contact/set-mounting-toolsfor-solar-cable-connectors-mc4-multi-contact/9749662,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0025031.jpg?itok=vgfNwECs,"Set of two mounting tools
      To loosen and tighten cable glands of MC4 solar plugs
      To open the locking of MC4 housings (even in case of mounted lock clip)
      Tool: plastic, fibreglass-reinforced"
Crimping Pliers,KNIPEX PreciForce®,https://www.knipex.com/products/crimping-pliers/knipex-preciforce-crimping-pliers/knipex-preciforcecrimping-pliers/975230,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005892.jpg?itok=kHlyzOaK,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling thanks to favourable handle position, low weight, compact design and ergonomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,KNIPEX PreciForce®,https://www.knipex.com/products/crimping-pliers/knipex-preciforce-crimping-pliers/knipex-preciforcecrimping-pliers/975234,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005886.jpg?itok=NdR-1IR4,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling thanks to favourable handle position, low weight, compact design and ergonomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,KNIPEX PreciForce®,https://www.knipex.com/products/crimping-pliers/knipex-preciforce-crimping-pliers/knipex-preciforcecrimping-pliers/975235,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005883.jpg?itok=k-iruP0Q,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling thanks to favourable handle position, low weight, compact design and ergonomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,KNIPEX PreciForce®,https://www.knipex.com/products/crimping-pliers/knipex-preciforce-crimping-pliers/knipex-preciforcecrimping-pliers/975236,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005880.jpg?itok=pr-L9WWq,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling thanks to favourable handle position, low weight, compact design and ergonomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,KNIPEX PreciForce®,https://www.knipex.com/products/crimping-pliers/knipex-preciforce-crimping-pliers/knipex-preciforcecrimping-pliers/975237,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005877.jpg?itok=LNBCQT4f,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling thanks to favourable handle position, low weight, compact design and ergonomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,KNIPEX PreciForce®,https://www.knipex.com/products/crimping-pliers/knipex-preciforce-crimping-pliers/knipex-preciforcecrimping-pliers/975238,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005874.jpg?itok=WuERkXFP,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling thanks to favourable handle position, low weight, compact design and ergonomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Locator for 97 49 69 1 and 97 49 69 2,https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/97496911,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005947.jpg?itok=r4TY4WR_,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 71 (solar cable connectors MC4),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749711,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005943.jpg?itok=n432ror-,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 72 (MC3),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/9749721,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005941.jpg?itok=R2i-H14f,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 60 (HTS+Harting),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/974990,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005933.jpg?itok=QuyiuyZp,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Locator for 97 49 24 (D-Sub-plugs),https://www.knipex.com/products/crimping-pliers/locators-for-crimping-pliers-and-crimping-dies/locatorsfor-crimping-pliers-and-crimping-dies/974993,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005932.jpg?itok=Vy4VjmNG,Locator for KNIPEX crimping pliers and dies
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974974,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005940.jpg?itok=AjkwGJ62,"Application: unshielded Molex plugs 4, 6, 8-poles RJ 10 / 11 / 12 / 45"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974976,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005939.jpg?itok=W9CfC8xl,"Application: shielded Stewart plugs
      Number of crimp profiles: 2"
Crimping Pliers,Crimping die,https://www.knipex.com/products/crimping-pliers/crimping-dies-for-knipex-crimp-system-pliers-art-no-97-43-xx/crimping-diesfor-knipex-crimp-system-pliers-art-no-xx/974981,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005938.jpg?itok=4SPm4_wg,"Application: fibre optic connectors, e.g. Harting sleeves: 3.5, 6.0, 7.5 mm"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975223,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005895.jpg?itok=paYq3sC2,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-short-design/crimping-pliersshort-design/975214,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005904.jpg?itok=iEDU24Jk,"Available as accessory: locator for non-insulated open plug-type connectors
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force thanks to toggle lever for fatigue-reduced operation
      Good handling due to 20° angled head, low weight and short design
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-short-design/crimping-pliersshort-design/975220,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005898.jpg?itok=N6Pnjbkp,"Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Optimum transmission of force due to lever action for fatigue-reduced operation
      Good handling due to 20° angled head, low weight and short design
      Chrome vanadium electric steel in special quality, oil-hardened"
Crimping Pliers,Crimping Pliers,https://www.knipex.com/products/crimping-pliers/crimping-pliers-for-two-hand-operation/crimping-pliersfor-two-hand-operation/975210,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005910.jpg?itok=pQR7Y0kk,"For solder-free electrical connections
      The ingenious lever transmission reduces the handforce up to 30% compared with regular crimping pliers
      Consistently high crimping quality thanks to precision dies and forced locking mechanism (unlockable)
      Tools have been set precisely (calibrated) in the factory
      Two-hand operation for easy crimping of large conductor diameters
      Easy handling as a result of well balanced centre of gravity, angled head and ergnomically shaped handles
      Chrome vanadium electric steel in special quality, oil-hardened"
